onset,offset,midi,hz,raw_midi,key
0.13,0.4099999999999998,66.20594852001156,374.42218017578114,66.20594852001156,Eb minor
0.43,0.7499999999999998,66.49280554590192,380.67785644531256,66.49280554590192,Eb minor
0.78,1.2699999999999998,66.51473800760601,381.1604309082033,66.51473800760601,Eb minor
1.41,1.6999999999999997,63.472635901869666,319.73791892461145,63.472635901869666,Eb minor
1.74,2.2399999999999998,67.96213457710213,414.39733886718733,67.96213457710213,Eb minor
2.38,2.6999999999999997,66.51276407287357,381.11697387695307,66.51276407287357,Eb minor
2.69,2.92,66.44182215402711,379.55844116210955,66.44182215402711,Eb minor
3.08,3.78,63.33382381879532,317.18447875976557,63.33382381879532,Eb minor
4.2,4.3999999999999995,66.6303918998226,383.7152709960939,66.6303918998226,Eb minor
4.47,4.7299999999999995,66.58711200831011,382.75720214843767,66.58711200831011,Eb minor
4.77,5.279999999999999,66.40611131991601,378.77631822484386,66.40611131991601,Eb minor
5.35,5.64,66.17689166991728,373.7942810058594,66.17689166991728,Eb minor
5.69,5.92,66.21290645032127,374.5726928710938,66.21290645032127,Eb minor
5.97,6.46,70.45179173344718,478.4891357421875,70.45179173344718,Eb minor
6.49,6.72,69.47819471772486,452.3229143054133,69.47819471772486,Eb minor
6.81,7.68,67.86447738157075,412.06634521484364,67.86447738157075,Eb minor
8.09,8.29,67.50581951888938,403.61743164062517,67.50581951888938,Eb minor
8.35,8.66,67.36850217953648,400.4286976733754,67.36850217953648,Eb minor
8.69,9.23,67.4803094852009,403.02313232421864,67.4803094852009,Eb minor
9.27,9.549999999999999,68.77004250449693,434.19418334960943,68.77004250449693,Eb minor
9.58,10.02,70.45229632925674,478.5030822753908,70.45229632925674,Eb minor
10.17,10.42,67.49621209986978,403.39350778545173,67.49621209986978,Eb minor
10.44,10.77,67.65295119045237,407.062255859375,67.65295119045237,Eb minor
10.8,11.39,65.86864523757077,367.19776905505216,65.86864523757077,Eb minor
11.81,12.08,65.5337799239493,360.1634672809653,65.5337799239493,Eb minor
12.08,12.31,66.27585905414463,375.93722534179676,66.27585905414463,Eb minor
12.36,12.83,69.31183400557161,447.99719238281244,69.31183400557161,Eb minor
12.86,13.32,63.72981353813061,324.5231323242185,63.72981353813061,Eb minor
13.38,13.67,66.96342962427008,391.1682635922927,66.96342962427008,Eb minor
13.81,14.1,64.35884893491749,336.53135649205257,64.35884893491749,Eb minor
14.14,14.83,62.92041840541562,309.70007324218744,62.92041840541562,Eb minor
15.29,15.52,66.10539801960016,372.25382993308733,66.10539801960016,Eb minor
15.52,15.72,66.11655206027763,372.4937438964844,66.11655206027763,Eb minor
15.79,16.29,65.95450422723181,369.02337646484364,65.95450422723181,Eb minor
16.32,16.689999999999998,63.37038867675956,317.8551022222904,63.37038867675956,Eb minor
16.72,17.22,67.62255989558616,406.3482971191406,67.62255989558616,Eb minor
17.32,17.57,65.98991258532425,369.7789001464843,65.98991258532425,Eb minor
17.68,18.009999999999998,66.0643012063975,371.37120505573114,66.0643012063975,Eb minor
18.07,18.68,63.24124257157016,315.4927978515626,63.24124257157016,Eb minor
19.13,19.36,66.54291947618798,381.7813988376601,66.54291947618798,Eb minor
19.43,19.67,66.03375469620751,370.7165222167969,66.03375469620751,Eb minor
19.78,20.369999999999997,65.98403503775553,369.65338134765625,65.98403503775553,Eb minor
20.4,20.659999999999997,66.40521805028439,378.7567749023436,66.40521805028439,Eb minor
20.69,21.189999999999998,70.10124196602995,468.8978576660158,70.10124196602995,Eb minor
21.2,21.439999999999998,69.48721049815786,452.5585327148435,69.48721049815786,Eb minor
21.53,22.380000000000003,67.8729861993401,412.26892089843756,67.8729861993401,Eb minor
22.82,23.07,67.4095234736392,401.3786315917968,67.4095234736392,Eb minor
23.14,23.439999999999998,67.24645139555743,397.61563110351545,67.24645139555743,Eb minor
23.46,23.67,67.38919037803424,400.9074948715624,67.38919037803424,Eb minor
23.73,24.0,67.5954334133423,405.7120937912322,67.5954334133423,Eb minor
24.02,24.53,69.91169905349193,463.79216391542616,69.91169905349193,Eb minor
24.6,24.869999999999997,67.19594785336878,396.4573974066435,67.19594785336878,Eb minor
24.89,25.159999999999997,67.58285499185777,405.41742743594597,67.58285499185777,Eb minor
25.23,25.839999999999996,65.8598914204343,367.01214599609386,65.8598914204343,Eb minor
26.23,26.46,64.6909108483311,343.04854824532123,64.6909108483311,Eb minor
26.53,26.78,65.74583272683746,364.60211181640625,65.74583272683746,Eb minor
26.81,27.339999999999996,69.19944560313097,445.09830002433296,69.19944560313097,Eb minor
27.41,27.71,63.00408688605186,311.200439453125,63.00408688605186,Eb minor
27.72,28.17,67.05853267105397,393.32300755896983,67.05853267105397,Eb minor
28.3,28.560000000000002,65.0844443233554,350.93582153320324,65.0844443233554,Eb minor
28.61,29.630000000000003,62.859344385332726,308.60944633149654,62.859344385332726,Eb minor
