onset,offset,midi,hz,raw_midi,key
1.26,1.5299999999999998,60.065731176755726,262.6207885742188,60.065731176755726,F# major
1.59,1.8499999999999999,64.00476805106788,329.71835327148426,64.00476805106788,F# major
1.96,2.28,67.04799260003487,393.08361816406256,67.04799260003487,F# major
2.57,2.8099999999999996,68.10078701627917,417.7295227050781,68.10078701627917,F# major
2.87,3.1199999999999997,68.4929695261645,427.3004938077813,68.4929695261645,F# major
3.28,3.55,66.08013458842207,371.71100612744556,66.08013458842207,F# major
3.9,4.18,59.87564406907997,259.7530212402344,59.87564406907997,F# major
4.23,4.5,63.91412378556022,327.9965194908049,63.91412378556022,F# major
4.56,4.89,66.93483631891064,390.522737805906,66.93483631891064,F# major
5.18,5.3999999999999995,68.70948694570565,432.67810058593756,68.70948694570565,F# major
5.45,5.7,68.67828099886253,431.89888947052015,68.67828099886253,F# major
5.87,6.17,66.72192283452053,385.7493591308594,66.72192283452053,F# major
6.54,6.6499999999999995,59.4133644330057,252.90879821777327,59.4133644330057,F# major
6.84,7.12,65.10528433022743,351.3585205078126,65.10528433022743,F# major
7.18,7.4799999999999995,67.13202771064493,394.996307373047,67.13202771064493,F# major
7.5,7.7,67.08019604375595,393.8154907226562,67.08019604375595,F# major
7.81,8.049999999999999,68.4892331243507,427.208282470703,68.4892331243507,F# major
8.11,8.28,68.64592599904904,431.09246826171864,68.64592599904904,F# major
8.49,8.7,66.45724378356734,379.89669799804693,66.45724378356734,F# major
9.09,9.25,59.38683763214361,252.52157592773443,59.38683763214361,F# major
9.4,9.69,65.05870905222875,350.4145333161998,65.05870905222875,F# major
9.73,10.06,66.78738871501388,387.2108154296876,66.78738871501388,F# major
10.07,10.26,66.88717773989555,389.44915885188567,66.88717773989555,F# major
10.43,10.709999999999999,68.09158085620166,417.50744628906256,68.09158085620166,F# major
10.77,10.95,68.25290069462852,421.41604614257795,68.25290069462852,F# major
11.16,11.44,66.5964087852756,382.9627990722657,66.5964087852756,F# major
12.2,12.89,66.68256290398321,384.8733469263809,66.68256290398321,F# major
13.15,13.69,66.20363141083025,374.3720703125001,66.20363141083025,F# major
14.04,14.24,66.41439132172493,378.95751953124983,66.41439132172493,F# major
14.38,14.59,68.6418660354035,430.99138345798457,68.6418660354035,F# major
14.75,15.049999999999999,66.19507715323644,374.1871337890625,66.19507715323644,F# major
15.06,15.25,64.05681162915177,330.71102905273455,64.05681162915177,F# major
15.37,15.62,63.17830590779161,314.34794884418176,63.17830590779161,F# major
15.72,15.98,65.08743095976634,350.9963684082031,65.08743095976634,F# major
16.09,16.689999999999998,66.23719636128583,375.0986022949218,66.23719636128583,F# major
16.71,17.0,66.34843878754613,377.5166015625,66.34843878754613,F# major
17.05,17.22,68.2269553027505,420.7849578443068,68.2269553027505,F# major
17.4,17.61,65.88931814892601,367.6365070192563,65.88931814892601,F# major
17.64,17.839999999999996,64.77432060483967,344.70532226562506,64.77432060483967,F# major
17.99,18.18,63.88468598230383,327.4392700195312,63.88468598230383,F# major
18.29,18.54,65.15145576253263,352.2968325824275,65.15145576253263,F# major
18.66,18.9,66.26628724775851,375.7294311523438,66.26628724775851,F# major
19.58,20.009999999999998,66.14468294978525,373.0995024485125,66.14468294978525,F# major
20.03,20.46,65.9203140016723,368.2953095692999,65.9203140016723,F# major
20.48,21.08,65.93633644894445,368.6363220214843,65.93633644894445,F# major
21.36,21.939999999999998,66.07679090138734,371.63922119140636,66.07679090138734,F# major
22.22,22.79,65.99090223819934,369.8000390105128,65.99090223819934,F# major
23.17,23.42,65.81276282821919,366.01440429687506,65.81276282821919,F# major
23.62,24.03,65.88672665744264,367.58147947552555,65.88672665744264,F# major
24.08,24.369999999999997,65.8855171712158,367.5558001511539,65.8855171712158,F# major
24.54,24.97,65.71718138213993,363.9992065429689,65.71718138213993,F# major
24.97,25.409999999999997,65.79983750711314,365.7412414550782,65.79983750711314,F# major
25.43,25.78,65.7646515936148,364.99865722656256,65.7646515936148,F# major
25.94,26.85,59.29115921048644,251.1298389233876,59.29115921048644,F# major
28.77,29.020000000000003,59.74586710538459,257.81313766069013,59.74586710538459,F# major
29.1,29.43,63.38429836261052,318.1105871025523,63.38429836261052,F# major
29.53,29.82,66.90979961358497,389.95838105731656,66.90979961358497,F# major
30.25,30.42,68.01111080573205,415.5713195800782,68.01111080573205,F# major
30.66,30.96,68.32894730727325,423.2712402343749,68.32894730727325,F# major
31.08,31.259999999999998,65.87347539980426,367.3002319335938,65.87347539980426,F# major
31.82,32.16,58.76783173903437,243.65213012695327,58.76783173903437,F# major
32.17,32.46,64.04875965223685,330.55725097656256,64.04875965223685,F# major
32.56,32.83,67.13864443367842,395.1473025941441,67.13864443367842,F# major
33.3,33.46,67.54720213388043,404.58337402343767,67.54720213388043,F# major
33.68,34.019999999999996,68.11161888971287,417.99096679687517,68.11161888971287,F# major
34.09,34.29,65.38100664822288,356.99917602539074,65.38100664822288,F# major
34.82,35.01,58.15553574255326,235.1853456526107,58.15553574255326,F# major
35.21,35.489999999999995,63.18164586800395,314.4085998535157,63.18164586800395,F# major
35.63,35.97,66.10699108400665,372.28808593749983,66.10699108400665,F# major
36.01,36.3,65.39672189522345,357.3233885365582,65.39672189522345,F# major
36.4,36.58,67.6070260387565,405.983856201172,67.6070260387565,F# major
36.77,37.12,67.46210304780949,402.59951782226557,67.46210304780949,F# major
37.18,37.36,64.82940251188894,345.8038024902343,64.82940251188894,F# major
37.99,38.169999999999995,58.43796096690177,239.0535125732422,58.43796096690177,F# major
38.41,38.66,63.88921132204973,327.5248718261719,63.88921132204973,F# major
38.81,39.14,65.59110083766497,361.3579397601894,65.59110083766497,F# major
39.16,39.559999999999995,65.44370970157466,358.2945251464843,65.44370970157466,F# major
39.57,39.78,67.1460122407922,395.3155056576482,67.1460122407922,F# major
39.93,40.22,67.36532574860887,400.35523461842047,67.36532574860887,F# major
40.33,40.519999999999996,65.1794327965523,352.866610462915,65.1794327965523,F# major
41.2,41.79,65.4243687511922,357.89447021484375,65.4243687511922,F# major
42.41,42.98,65.67956657401837,363.20919799804705,65.67956657401837,F# major
43.77,43.93,65.64301856120761,362.44323730468767,65.64301856120761,F# major
44.09,44.46,67.3969628272778,401.08752441406256,67.3969628272778,F# major
44.48,44.75,65.44018364334177,358.22155761718756,65.44018364334177,F# major
44.76,44.98,63.66997160373737,323.40332031250006,63.66997160373737,F# major
45.09,45.32,62.603823134916524,304.0879788187565,62.603823134916524,F# major
45.42,45.769999999999996,64.03215214112836,330.2403035975412,64.03215214112836,F# major
45.78,45.9,66.13833147603928,372.96264648437494,66.13833147603928,F# major
46.45,46.72,65.30117889949636,355.3568309131933,65.30117889949636,F# major
46.74,47.01,65.64280136369769,362.4386901855467,65.64280136369769,F# major
47.0,47.35,65.88050063867387,367.4493103027344,65.88050063867387,F# major
47.37,47.519999999999996,67.58391450914753,405.4422397898039,67.58391450914753,F# major
47.64,47.919999999999995,65.54382174632092,360.3724365234376,65.54382174632092,F# major
47.98,48.169999999999995,64.07595935595106,331.0770031148224,64.07595935595106,F# major
48.31,48.54,63.11305085188472,313.1653137010383,63.11305085188472,F# major
48.63,48.91,64.09557293641471,331.4523010253906,64.09557293641471,F# major
49.05,49.3,65.40022634944219,357.3957271210748,65.40022634944219,F# major
49.72,49.86,59.77052919730194,258.1806640625,59.77052919730194,F# major
49.85,50.419999999999995,65.50760718719175,359.61938476562494,65.50760718719175,F# major
50.43,50.98,65.52151146821049,359.9083264880241,65.52151146821049,F# major
51.0,51.69,65.47563477178609,358.95585289132157,65.47563477178609,F# major
52.16,52.86,65.55457348601861,360.59631347656256,65.55457348601861,F# major
53.12,53.35,59.52786053205412,254.58696743150983,59.52786053205412,F# major
53.34,54.03,65.51394351648048,359.75102981324045,65.51394351648048,F# major
