onset,offset,midi,hz,raw_midi,key
0.3,0.4699999999999998,62.55075190102718,303.1572200124847,62.55075190102718,Ab major
0.81,1.0199999999999998,55.18121628919623,198.06009199754573,55.18121628919623,Ab major
1.14,1.3699999999999999,55.818025663649415,205.48109436035156,55.818025663649415,Ab major
1.46,1.7199999999999998,58.89374599148212,245.43069458007807,58.89374599148212,Ab major
1.75,1.9999999999999998,55.20627664814224,198.34700012207037,55.20627664814224,Ab major
2.05,2.34,60.70190678595432,272.45080543738385,60.70190678595432,Ab major
2.38,2.7899999999999996,55.825034591132926,205.56430053710938,55.825034591132926,Ab major
2.78,3.17,55.98975063421559,207.52944946289062,55.98975063421559,Ab major
3.59,3.69,62.23017366232414,297.59521484375,62.23017366232414,Ab major
3.75,3.96,62.391409022067634,300.37976074218756,62.391409022067634,Ab major
4.03,4.38,62.54860287705732,303.1195906868139,62.54860287705732,Ab major
4.42,4.529999999999999,62.45967867755954,301.56661987304676,62.45967867755954,Ab major
4.58,4.95,62.55154695602307,303.171142578125,62.55154695602307,Ab major
5.27,5.51,62.51914809494994,302.6043090820312,62.51914809494994,Ab major
5.55,5.859999999999999,62.542123110616856,303.00615850112666,62.542123110616856,Ab major
5.85,5.99,48.867609120570776,137.53552246093747,48.867609120570776,Ab major
6.06,6.31,54.59260484456696,191.4393310546874,54.59260484456696,Ab major
6.37,6.5,58.539785930164385,240.4636823890823,58.539785930164385,Ab major
6.62,7.029999999999999,58.63081483845033,241.7313789466626,58.63081483845033,Ab major
7.2,8.74,60.66358698090218,271.84841918945307,60.66358698090218,Ab major
8.81,8.95,62.34884294816735,299.64212036132807,62.34884294816735,Ab major
9.59,9.87,62.46112573069552,301.5918273925781,62.46112573069552,Ab major
10.3,10.549999999999999,62.345807974910294,299.5895956253132,62.345807974910294,Ab major
10.72,10.87,51.07191173191165,156.21101298578776,51.07191173191165,Ab major
11.01,11.23,55.76036468442382,204.79785156250003,55.76036468442382,Ab major
11.32,11.58,58.64817883655203,241.97395324707037,58.64817883655203,Ab major
11.61,11.87,55.83997612313031,205.7417907714845,55.83997612313031,Ab major
11.91,12.379999999999999,60.055664977058974,262.46813302203407,60.055664977058974,Ab major
12.46,13.07,55.92014762388939,206.69676734155263,55.92014762388939,Ab major
13.06,13.37,53.98946537309551,184.88467407226562,53.98946537309551,Ab major
13.42,14.26,56.007653698490834,207.74417114257815,56.007653698490834,Ab major
14.77,14.99,62.54302140253812,303.0218811035156,62.54302140253812,Ab major
15.39,15.62,52.72736259841545,171.88580507121605,52.72736259841545,Ab major
15.72,16.03,62.20735592412317,297.2032414563037,62.20735592412317,Ab major
16.14,16.32,60.63644062324784,271.42248535156244,60.63644062324784,Ab major
16.39,16.630000000000003,58.08907216889728,234.2841796875,58.08907216889728,Ab major
16.79,16.909999999999997,55.58753633243717,202.7635345458984,55.58753633243717,Ab major
16.98,17.78,60.45379971944412,268.57409667968744,60.45379971944412,Ab major
17.79,18.049999999999997,60.98657326396945,276.96774291992193,60.98657326396945,Ab major
18.48,18.78,58.61983669577245,241.57814025878903,58.61983669577245,Ab major
18.92,19.439999999999998,60.78539236037917,273.76782226562506,60.78539236037917,Ab major
19.96,20.259999999999998,62.31266297832382,299.0165710449219,62.31266297832382,Ab major
20.31,21.240000000000002,62.6645313904197,305.15617962483367,62.6645313904197,Ab major
21.28,21.42,62.41109371838976,300.72149658203125,62.41109371838976,Ab major
21.9,22.009999999999998,62.4416203725837,301.252223170541,62.4416203725837,Ab major
22.35,22.770000000000003,61.35862647611066,282.98437500000006,61.35862647611066,Ab major
22.79,24.08,62.6139269907608,304.26550292968744,62.6139269907608,Ab major
24.56,24.72,51.29755879173171,158.26037597656253,51.29755879173171,Ab major
24.71,25.049999999999997,62.06102893103327,294.7018127441406,62.06102893103327,Ab major
25.14,26.17,62.39112574905258,300.3748458212732,62.39112574905258,Ab major
26.42,26.54,62.40027851938697,300.53369140624994,62.40027851938697,Ab major
26.58,26.689999999999998,62.418766057122745,300.85479736328125,62.418766057122745,Ab major
26.9,27.07,60.81845813990438,274.2912059610572,60.81845813990438,Ab major
27.09,27.29,60.93010735981883,276.06585693359375,60.93010735981883,Ab major
27.28,28.39,62.614285848579044,304.27180994440124,62.614285848579044,Ab major
28.4,28.75,61.270906664470516,281.5541493439785,61.270906664470516,Ab major
28.93,29.339999999999996,62.50210276798536,302.3065185546875,62.50210276798536,Ab major
