onset,offset,midi,hz,raw_midi,key
0.49,0.7999999999999998,54.58772900418846,191.38542175292966,54.58772900418846,G minor
0.82,1.1699999999999997,53.745203373991416,182.2944288664667,53.745203373991416,G minor
1.18,1.7099999999999997,54.907909197190335,194.95790099041395,54.907909197190335,G minor
2.13,2.2699999999999996,45.07903888719726,110.50334930419928,45.07903888719726,G minor
2.26,2.4699999999999998,50.46503753222673,150.82999056387823,50.46503753222673,G minor
2.73,3.3099999999999996,52.95067331272397,174.11730957031259,52.95067331272397,G minor
3.32,3.5,54.82699572364661,194.0488433837891,54.82699572364661,G minor
3.51,3.9699999999999998,54.60266408452141,191.5505981445312,54.60266408452141,G minor
4.52,4.7299999999999995,55.004445503563915,196.04805320882073,55.004445503563915,G minor
4.72,4.9399999999999995,54.94627781067381,195.39045715332028,54.94627781067381,G minor
4.96,5.22,56.208492778622016,210.16822814941412,56.208492778622016,G minor
5.25,5.4399999999999995,57.57800091943863,227.4690507911481,57.57800091943863,G minor
5.49,5.7299999999999995,56.23377742932959,210.47540283203134,56.23377742932959,G minor
5.86,6.09,54.73512916734011,193.0218658447266,54.73512916734011,G minor
6.3,6.92,52.269046435474365,167.39511108398432,52.269046435474365,G minor
7.33,7.68,53.23854524130158,177.0367608839451,53.23854524130158,G minor
7.73,8.049999999999999,55.023777090758514,196.26708984374997,55.023777090758514,G minor
8.19,8.379999999999999,56.268453726926,210.8974036573864,56.268453726926,G minor
8.43,8.68,57.54491622336744,227.03476185325948,57.54491622336744,G minor
8.72,9.06,55.09021734726933,197.02175903320315,55.09021734726933,G minor
9.14,9.29,53.97710030993405,184.75267028808594,53.97710030993405,G minor
9.56,10.0,52.91028167718419,173.71154785156247,52.91028167718419,G minor
10.09,10.36,51.72310105605743,162.19866497729052,51.72310105605743,G minor
11.21,11.47,53.506976915278784,179.80314636230472,53.506976915278784,G minor
11.53,11.7,52.03894085447878,165.18491330163135,52.03894085447878,G minor
11.72,12.26,53.92284475243494,184.17457580566403,53.92284475243494,G minor
12.86,13.16,52.47699736538689,169.4179382324219,52.47699736538689,G minor
13.3,13.54,54.96473070691608,195.59883117675784,54.96473070691608,G minor
13.7,14.09,59.5179302268386,254.44097900390625,59.5179302268386,G minor
14.26,14.4,57.62960783797799,228.14813232421886,57.62960783797799,G minor
14.47,14.65,57.62599838813674,228.10057067871088,57.62599838813674,G minor
14.66,15.19,57.74204142165166,229.63464355468753,57.74204142165166,G minor
16.23,16.589999999999996,53.9527245328771,184.4927215576172,53.9527245328771,G minor
16.63,16.990000000000002,60.60591362167547,270.9443054199219,60.60591362167547,G minor
17.09,17.439999999999998,60.6822731257213,272.1419982910156,60.6822731257213,G minor
17.47,17.810000000000002,60.55114824788183,270.0885620117187,60.55114824788183,G minor
17.86,18.119999999999997,60.37532090651981,267.359375,60.37532090651981,G minor
18.27,18.58,60.298358577202144,266.17346191406256,60.298358577202144,G minor
18.61,18.880000000000003,58.02102504072161,233.36511993123844,58.02102504072161,G minor
18.93,19.5,54.73769916481863,193.05052185058597,54.73769916481863,G minor
19.56,19.740000000000002,52.52516577087523,169.88996887207028,52.52516577087523,G minor
19.85,20.17,51.34781827725891,158.72048950195312,51.34781827725891,G minor
20.17,20.57,51.59174052697573,160.97261047363278,51.59174052697573,G minor
