onset,offset,midi,hz,raw_midi,key
1.13,1.4099999999999997,56.36460681964447,212.07199096679696,56.36460681964447,E minor
1.31,1.5899999999999999,51.08462914568759,156.3258056640625,51.08462914568759,E minor
3.16,3.69,63.90114506662916,327.7507191408752,63.90114506662916,E minor
3.72,3.8499999999999996,64.2160297478317,333.7665408985931,64.2160297478317,E minor
3.91,4.29,64.05580833241588,330.691864013672,64.05580833241588,E minor
4.3,4.56,64.05820624283652,330.73767089843733,64.05820624283652,E minor
4.64,4.92,62.99894712965951,311.10806274414074,62.99894712965951,E minor
4.96,5.33,64.3579552423921,336.513984618192,64.3579552423921,E minor
5.35,5.569999999999999,65.9089276865142,368.05316162109375,65.9089276865142,E minor
5.68,6.819999999999999,59.61143979191328,255.81901550292963,59.61143979191328,E minor
7.34,7.85,66.00632285429728,370.12957763671886,66.00632285429728,E minor
7.84,8.02,66.18599033111934,373.99078369140614,66.18599033111934,E minor
8.03,8.379999999999999,66.01429316517367,370.300018310547,66.01429316517367,E minor
8.38,8.65,65.75917827409319,364.88328065376606,65.75917827409319,E minor
8.74,8.95,63.53969537252788,320.9788277484302,63.53969537252788,E minor
9.01,9.32,65.47521161499452,358.94707922199706,65.47521161499452,E minor
9.38,9.67,67.97112169282627,414.61251506853563,67.97112169282627,E minor
9.69,10.7,64.03240128471869,330.24505615234364,64.03240128471869,E minor
11.33,12.01,69.59773135866882,455.4568786621093,69.59773135866882,E minor
12.02,12.25,69.54583733289559,454.0936832874644,69.54583733289559,E minor
12.25,12.62,69.65905611552165,457.0730847332094,69.65905611552165,E minor
12.67,13.01,67.8719391661641,412.24398803710943,67.8719391661641,E minor
13.07,13.379999999999999,66.15657549406707,373.35588758130353,66.15657549406707,E minor
13.41,14.04,68.48069638664597,426.9976774377864,68.48069638664597,E minor
14.1,14.379999999999999,63.50705866784058,320.3742980957032,63.50705866784058,E minor
14.5,14.799999999999999,68.06069176061938,416.76318359374994,68.06069176061938,E minor
14.81,15.1,66.01466554655029,370.30798339843767,66.01466554655029,E minor
15.16,15.39,63.74747443314093,324.8543580961463,63.74747443314093,E minor
15.47,16.07,66.22923221406722,374.92608642578114,66.22923221406722,E minor
16.19,16.490000000000002,62.58269200853096,303.717041015625,62.58269200853096,E minor
16.58,17.17,63.98602379226345,329.36155682309436,63.98602379226345,E minor
17.24,17.549999999999997,66.0615319326008,371.3118054443107,66.0615319326008,E minor
17.56,18.619999999999997,67.26640963032428,398.07427978515636,67.26640963032428,E minor
19.36,20.020000000000003,69.21849107293897,445.5882263183593,69.21849107293897,E minor
20.03,20.229999999999997,69.071291726019,441.8156433105467,69.071291726019,E minor
20.26,20.64,68.88681902608856,437.1328430175782,68.88681902608856,E minor
20.7,20.97,67.46337916580266,402.62919511660044,67.46337916580266,E minor
21.03,21.339999999999996,65.86142446857102,367.0446472167969,65.86142446857102,E minor
21.36,22.009999999999998,67.62825379900573,406.48196411132824,67.62825379900573,E minor
22.09,22.32,63.62967026378572,322.6513463952142,63.62967026378572,E minor
22.41,22.97,66.83830335695448,388.3512573242189,66.83830335695448,E minor
23.02,23.32,63.73537071222625,324.62731933593744,63.73537071222625,E minor
23.36,24.0,65.81844050691565,366.1344604492188,65.81844050691565,E minor
24.11,24.36,61.661001868474926,287.9703638844903,61.661001868474926,E minor
24.46,25.049999999999997,67.48034553493606,403.02397154594706,67.48034553493606,E minor
25.14,25.520000000000003,65.66079182279606,362.8155212402345,65.66079182279606,E minor
25.53,25.9,63.976373005718735,329.17800496363026,63.976373005718735,E minor
26.5,26.85,63.82150312618347,326.2464306183374,63.82150312618347,E minor
26.87,27.08,62.37041178446154,300.0156665890394,62.37041178446154,E minor
27.16,27.490000000000002,64.25852432246299,334.5868048278276,64.25852432246299,E minor
27.56,28.28,65.72151345159176,364.0903015136719,65.72151345159176,E minor
28.31,28.619999999999997,60.028571086723005,262.0576904753639,60.028571086723005,E minor
28.67,28.96,65.54461047324578,360.38885498046886,65.54461047324578,E minor
28.98,29.25,63.816679706605036,326.15554722639257,63.816679706605036,E minor
29.32,29.589999999999996,65.60284639518729,361.60318624118105,65.60284639518729,E minor
29.66,30.310000000000002,67.7631164219718,409.6608121410501,67.7631164219718,E minor
30.35,30.700000000000003,63.48421687298,319.9518769614658,63.48421687298,E minor
30.72,31.04,63.78643298719804,325.5862121582032,63.78643298719804,E minor
31.05,31.270000000000003,62.64522705001556,304.81610107421875,62.64522705001556,E minor
31.36,31.659999999999997,63.99126602717018,329.4613037109375,63.99126602717018,E minor
31.68,32.059999999999995,64.81877469485997,345.59158325195324,64.81877469485997,E minor
32.4,32.65,60.47931074155487,268.97015233571165,60.47931074155487,E minor
32.76,33.0,64.77743937345774,344.76742553710943,64.77743937345774,E minor
33.06,33.37,63.631107604917915,322.6781353382771,63.631107604917915,E minor
33.38,33.669999999999995,65.36868357363166,356.7451513249647,65.36868357363166,E minor
33.69,34.36,67.26705066396633,398.08901977539057,67.26705066396633,E minor
34.41,34.72,63.551211372602495,321.19241076344537,63.551211372602495,E minor
34.74,34.919999999999995,63.70806905446603,324.1157836914063,63.70806905446603,E minor
34.93,35.669999999999995,63.65560414849055,323.135040283203,63.65560414849055,E minor
35.75,36.089999999999996,65.18438037451303,352.96746826171864,65.18438037451303,E minor
36.55,36.72,60.53491210491686,269.8353818681892,60.53491210491686,E minor
36.81,37.11,65.27545126185558,354.8291320800782,65.27545126185558,E minor
37.14,37.37,63.39409124597758,318.2905801613434,63.39409124597758,E minor
37.44,37.699999999999996,65.41017055888426,357.6010742187499,65.41017055888426,E minor
