onset,offset,midi,hz,raw_midi,key
0.54,0.8299999999999997,55.84108671762439,205.75498962402344,55.84108671762439,C# major
0.93,1.8499999999999999,61.07771427189459,278.42968750000006,61.07771427189459,C# major
1.87,2.28,60.16017621866973,264.05739443731557,60.16017621866973,C# major
2.29,3.21,61.37742811484122,283.29187011718756,61.37742811484122,C# major
3.2,3.5999999999999996,63.07577719925432,312.4917907714843,63.07577719925432,C# major
3.65,4.24,58.462847513888285,239.39739990234378,58.462847513888285,C# major
4.26,4.3999999999999995,61.89209092348666,291.8400268554687,61.89209092348666,C# major
5.66,5.79,60.98910997768043,277.0083289601323,60.98910997768043,C# major
5.8,6.1899999999999995,60.862107343450056,274.983642578125,60.862107343450056,C# major
6.2,7.13,60.2421679397148,265.3109436035156,60.2421679397148,C# major
7.16,7.55,58.03598735080961,233.56689453125,58.03598735080961,C# major
7.56,8.0,59.96406049632181,261.0830078124999,59.96406049632181,C# major
8.16,9.31,60.98509103168504,276.9440307617188,60.98509103168504,C# major
10.67,11.03,56.05085034392041,208.2631683349609,56.05085034392041,C# major
11.1,11.98,61.045308180597125,277.90899658203125,61.045308180597125,C# major
11.99,12.37,60.04367626237492,262.28643798828125,60.04367626237492,C# major
12.39,13.22,60.91577688484266,275.8374350207022,60.91577688484266,C# major
13.22,13.57,62.93458906706152,309.95367566896243,62.93458906706152,C# major
13.61,14.33,58.91625148898483,245.74995422363278,58.91625148898483,C# major
14.36,14.78,63.02168158399176,311.51687622070307,63.02168158399176,C# major
15.67,16.03,60.83023026599288,274.4777832031251,60.83023026599288,C# major
16.02,16.82,60.07268846574637,262.72634887695295,60.07268846574637,C# major
16.87,17.229999999999997,58.07898449105331,234.14770507812503,58.07898449105331,C# major
17.24,18.009999999999998,59.82060889645992,258.92858886718767,59.82060889645992,C# major
18.0,18.869999999999997,61.035338829675254,277.7490081191391,61.035338829675254,C# major
19.01,19.18,56.24336534654774,210.59200056490337,56.24336534654774,C# major
19.91,20.07,60.612573405750666,271.0485534667968,60.612573405750666,C# major
20.06,20.39,64.91289945940292,347.47563318451915,64.91289945940292,C# major
20.4,21.240000000000002,64.88932878933728,347.0028686523437,64.88932878933728,C# major
21.25,21.630000000000003,64.73399732565683,343.90338134765625,64.73399732565683,C# major
21.64,22.509999999999998,64.97173094141294,348.65844726562506,64.97173094141294,C# major
22.62,22.909999999999997,64.75214636032389,344.26409439615827,64.75214636032389,C# major
22.92,23.259999999999998,64.98870334598874,349.00042724609375,64.98870334598874,C# major
23.27,23.450000000000003,64.48253182719826,338.94421386718756,64.48253182719826,C# major
23.46,24.04,65.05451188445777,350.3295898437499,65.05451188445777,C# major
24.81,25.08,64.65909926803016,342.41877226020256,64.65909926803016,C# major
25.16,25.9,62.86781599560247,308.76049804687506,62.86781599560247,C# major
25.97,26.310000000000002,60.80232815284383,274.0357666015625,60.80232815284383,C# major
26.34,26.909999999999997,62.84390349713348,308.3343200683595,62.84390349713348,C# major
26.91,27.68,64.56464816471176,340.5557216081336,64.56464816471176,C# major
