onset,offset,midi,hz
0.16,0.9399999999999998,61.888784920566174,291.78430175781244
1.02,1.2399999999999998,59.71487706427443,257.35205078125006
1.3,1.5299999999999998,57.62552934758841,228.09439086914062
1.57,1.8099999999999998,59.734383459551324,257.6421813964843
1.84,2.28,61.71905086159373,288.9375610351563
2.36,2.59,59.78137535937532,258.3424646401959
2.64,2.8899999999999997,57.57579227331857,227.44003295898432
2.93,3.1599999999999997,57.89159769273467,231.62698364257812
3.21,3.4499999999999997,54.57201015011981,191.21173095703125
3.48,4.06,52.678539651479724,171.4017486572266
4.57,4.779999999999999,50.224787326455086,148.75131967566415
4.82,5.04,53.10281210415591,175.6541748046875
5.1,5.3,50.155284588973366,148.15533447265625
5.38,5.59,53.126519094968714,175.89487503805663
5.65,5.87,54.68780071458498,192.49490356445315
5.91,6.16,58.56969794238962,240.87951119966803
6.2,6.6899999999999995,54.771987404420685,193.43325010880554
6.73,6.96,54.879687532427404,194.64034979631035
7.0,7.2299999999999995,58.01342349157288,233.26267583742504
7.27,7.51,55.04624791321233,196.52200317382812
7.54,7.81,58.18384494611624,235.57023620605472
7.86,8.65,60.04289259585005,262.27456550637027
8.69,8.91,60.01661681236028,261.8768005371094
8.97,9.28,58.0493325902333,233.74700927734372
