onset,offset,midi,hz
0.06,0.8099999999999998,61.961369744347635,293.0102233886719
0.88,1.1599999999999997,59.47973462844721,253.88023376464844
1.22,1.4199999999999997,57.90086159300179,231.750961303711
1.48,1.6999999999999997,60.13752475370673,263.71212768554693
1.77,2.2399999999999998,62.00789961388524,293.79879760742193
2.36,2.5599999999999996,59.85757295810518,259.48202514648443
2.63,2.82,57.339172221592946,224.35259567507612
2.86,3.0799999999999996,57.66253405307796,228.58245849609375
3.13,3.4,56.569436495091786,214.59600694615804
3.45,4.06,53.09211611064072,175.54568481445307
4.52,4.72,48.520143087113524,134.80264282226565
4.77,4.97,51.995883836566136,164.77459716796872
5.03,5.25,49.04885715646742,138.9829864501953
5.3,5.5,52.28486749484021,167.54815673828128
5.58,5.81,54.69043970451086,192.52424857595952
5.85,6.069999999999999,57.54204301248106,226.99708557128906
6.12,6.34,54.159977416825114,186.7146301269531
6.7,6.92,54.14576832989819,186.56144714355466
6.94,7.1499999999999995,57.693484042545066,228.9914703369141
7.21,7.45,54.483421013570165,190.23577880859378
7.49,7.67,57.91565986356198,231.9491424560547
7.77,8.2,60.05680268376069,262.4853820800781
8.32,8.82,59.86144721811823,259.5401000976562
8.91,9.28,57.89164331177258,231.62759399414068
