onset,offset,midi,hz
0.36,0.8599999999999998,51.20547091376431,157.42079162597656
0.85,1.2699999999999998,51.64290687036726,161.4490661621094
1.29,1.6999999999999997,47.82021839439497,129.46137423316412
1.69,1.9899999999999998,47.072428530928164,123.98846435546875
2.02,2.34,51.66752911143374,161.67884826660156
2.36,2.63,54.909542512821645,194.97629496831982
2.71,3.3,59.95693037582976,260.9755024168191
3.33,3.7399999999999998,59.8484753205734,259.345703125
3.79,3.92,58.73676159428763,243.21524420327185
5.21,5.779999999999999,54.830617855350084,194.08944702148435
5.8,6.37,55.093689051660945,197.06127245968779
6.41,6.9799999999999995,54.8688384024201,194.51841267661086
7.02,7.609999999999999,51.45079042886961,159.66735699696324
7.64,8.299999999999999,49.95456525988121,146.44754028320315
8.29,8.74,49.642704720720204,143.83308659446243
8.77,8.9,51.925216917749104,164.10337767306518
8.94,9.37,50.1113521004527,147.77984619140625
10.25,10.82,51.881171373077926,163.6864013671875
10.81,11.36,51.82039372409946,163.11276245117188
11.39,11.68,48.07143961803048,131.35369873046878
11.69,11.98,47.932444949064354,130.30332843147218
12.03,12.299999999999999,52.0420358835667,165.2144470214844
12.37,12.65,55.08309761460704,196.94075012207037
12.71,13.29,59.84058560952492,259.22753906250006
13.33,13.78,59.73982499604952,257.72317504882807
13.81,14.49,57.05212293193786,220.6633605957031
15.18,15.78,61.27638255697476,281.64321899414057
15.81,16.049999999999997,58.98132709211573,246.67544555664062
16.15,16.409999999999997,57.04431700444627,220.56388854980472
16.46,16.72,54.36150089664513,188.90077209472656
16.79,17.04,52.242038380608555,167.13417053222653
17.08,17.339999999999996,51.81170116593695,163.0308837890625
17.39,17.65,49.8218521299072,145.32919311523435
17.72,18.25,47.73476306820811,128.8239153964608
18.37,18.97,59.40215427426909,252.74508666992193
19.0,19.380000000000003,59.47450526748225,253.80355834960932
