onset,offset,midi,hz
1.15,1.2599999999999998,58.03755352453668,233.588025289445
3.05,4.22,47.41150510830026,126.44081878662111
4.24,4.46,51.095298876524254,156.42218017578128
4.52,5.6,45.07534865807271,110.47979736328124
5.59,6.01,48.569350327564294,135.18634033203122
6.03,6.2299999999999995,51.840918760913304,163.30625915527344
6.29,7.24,44.18632028455627,104.94961547851562
7.16,7.39,53.579287106025106,180.55571879490157
7.44,8.73,51.8111364684681,163.0255661010226
9.91,10.14,43.78868808943169,102.56658999812268
10.13,10.6,45.24124497023148,111.54356384277341
10.59,11.01,47.772329900858786,129.103759765625
11.02,11.44,49.93180590987303,146.25514221191406
11.46,11.709999999999999,52.05933532418338,165.37962087458064
11.74,13.28,45.08693789961018,110.5537796020508
13.3,13.53,52.10782574633268,165.84348472142628
13.57,14.23,43.14744690527555,98.83706665039062
14.36,14.66,40.67142244200697,85.66564941406249
14.74,16.270000000000003,44.83080532134238,108.93019866943361
