onset,offset,midi,hz
0.17,0.3999999999999998,59.36384008603419,252.1863514059527
0.46,0.6899999999999998,59.69151056840444,257.00493657671075
0.75,0.9599999999999997,59.75940323951548,258.0147948465262
1.01,1.2099999999999997,64.19126124909194,333.28936767578125
1.26,1.4399999999999997,66.56747812812793,382.32336425781244
1.5,1.7199999999999998,66.49580308176392,380.7437744140626
1.77,2.15,66.74184621025562,386.19354248046886
2.24,2.42,68.26526782086098,421.71719360351574
2.48,2.6799999999999997,68.5219464409306,428.0162963867187
2.73,2.92,68.55257968810906,428.77431844186543
2.98,3.19,72.11555471270091,526.7553577650092
3.26,3.88,66.64193458465618,383.97119140624994
4.22,4.42,64.2434987551649,334.2965393066406
4.46,4.68,64.77328599974946,344.6847229003907
4.72,4.91,64.64294839839198,342.09947504613336
4.97,5.14,67.90448366193309,413.019671191312
5.21,5.39,64.07578982104918,331.0737609863281
5.45,5.6499999999999995,64.0431582918602,330.45031738281256
5.71,6.18,64.00647449071057,329.7508544921874
6.25,6.42,62.14490579119,296.1330830862685
6.49,6.7,62.02499814683374,294.089111328125
6.76,6.9399999999999995,61.801409079780036,290.31536865234375
7.01,7.17,61.853113831899584,291.1837158203125
7.25,7.95,66.70142013154491,385.2927932958192
