onset,offset,midi,hz
0.18,1.0899999999999999,41.63134434168566,90.5497283935547
1.15,2.65,44.66005954123518,107.86113739013672
2.7,3.51,41.24278815444305,88.54007720947266
3.61,3.8499999999999996,39.741352365804886,81.18487548828125
3.95,4.34,37.71912615751189,72.23470442581738
4.38,4.63,37.40182034927362,70.92282392956136
5.16,6.06,39.49809346385113,80.05210876464844
6.12,6.359999999999999,41.23206039574174,88.4852294921875
6.42,7.359999999999999,44.49838232481001,106.85852813720697
7.35,7.67,41.281913683743994,88.74040222167967
7.66,8.82,39.67207236158382,80.8606414794922
9.92,10.81,41.894407998601324,91.93615212514976
10.8,11.01,41.848623310214506,91.6933364868164
11.06,11.41,44.74508617409473,108.39218212822679
11.4,12.299999999999999,44.27271040639831,105.47463226318361
12.65,12.87,48.09306151820873,131.51785278320315
12.86,13.6,49.79173933146065,145.0766296386719
13.62,14.709999999999999,53.82091421264286,183.09338999261587
15.1,16.009999999999998,51.51193347719463,160.23226090108022
16.09,16.39,45.45437691620382,112.92526245117185
16.42,17.130000000000003,51.60659777901252,161.1108146157103
17.12,17.67,46.552810150680195,120.32232666015624
17.69,19.770000000000003,49.67360351458088,144.09002685546875
