onset,offset,midi,hz
0.12,0.4099999999999998,67.44778651581271,402.26672363281244
0.46,0.9499999999999997,69.10801834829101,442.7539115865712
1.0,1.4899999999999998,67.16917975418579,395.84487417286283
1.54,2.0399999999999996,62.0691787088885,294.840576171875
2.1,2.5599999999999996,67.05107695893633,393.1536560058592
2.63,3.0199999999999996,69.21511837669634,445.50142769283406
3.09,3.4299999999999997,67.23436487810733,397.33813476562517
3.51,4.13,70.2802106331238,473.77029418945335
4.52,4.779999999999999,69.250975827469,446.42510986328125
4.82,5.029999999999999,67.09952530966666,394.2554321289063
5.06,5.319999999999999,67.05072890410935,393.1457519531249
5.37,5.6,65.26117478247647,354.5366457657288
5.62,5.87,65.14538117712628,352.1732397158593
5.91,6.279999999999999,64.16346117385429,332.7546026473962
6.35,6.97,59.94327159527397,260.76968383789057
7.04,8.01,57.21311786560168,222.7249755859375
8.45,8.61,62.70956618187002,305.95101928710943
8.66,8.89,62.32506213575844,299.23080444335943
8.92,9.15,64.036162048971,330.3168031647863
9.19,9.59,65.05616769483734,350.3630981445312
9.62,9.93,64.26724415742204,334.75537109375006
9.99,10.53,65.09208902378833,351.0908203124999
10.59,10.79,64.27250211813806,334.85705566406244
10.83,11.049999999999999,64.8144217340418,345.5046997070312
11.1,11.32,69.03990538038326,441.01538085937506
11.36,11.89,66.96460105394947,391.19473266601545
11.94,12.43,63.86180632784492,327.0068184340707
12.49,13.0,61.93423280738724,292.5512922957747
13.07,13.52,60.08899183767572,262.9738799870804
13.59,14.459999999999999,62.07057455823752,294.86434936523443
