onset,offset,midi,hz
0.35,0.5399999999999998,72.09816860743385,526.2266235351562
0.55,1.0999999999999999,72.87534722003943,550.3880419000444
1.16,1.9599999999999997,74.89571579330061,618.5169677734375
2.02,2.34,77.55372074285162,721.157104492187
2.4,2.76,75.82522895330146,652.6333007812499
2.88,3.9099999999999997,70.52002190117088,480.37864411909874
4.19,4.97,65.31495771883002,355.6397705078125
5.03,5.359999999999999,64.07139730873587,330.98977112363576
5.45,5.819999999999999,70.70669809095826,485.58651733398426
5.86,6.2299999999999995,68.89465154472757,437.3306571592053
6.28,7.42,72.0868779761734,525.883544921875
8.01,8.45,73.84031923085281,581.9371948242188
8.48,8.84,72.03404509991296,524.2811279296875
8.9,9.709999999999999,71.24431216926234,500.9024047851562
9.75,10.14,69.17016552987664,444.3461489091618
10.18,10.54,66.65417908894865,384.24285888671864
10.61,11.459999999999999,71.16803235755691,498.7002363974067
11.52,12.459999999999999,69.32472150099284,448.33081054687483
12.45,15.48,63.98767033797294,329.39288330078125
