onset,offset,midi,hz
0.21,0.9199999999999998,59.22548960013795,250.17905124606747
1.05,1.2999999999999998,62.35616705765042,299.76891292210325
1.36,2.38,62.00805606300582,293.80145263671875
2.49,3.07,61.022552363468726,277.54394531250006
3.15,3.78,56.687508368802604,216.06457512702727
3.88,4.62,58.9289471957771,245.93023681640622
5.1,5.6899999999999995,58.71073093318435,242.84982299804688
5.78,6.29,61.84982215397021,291.12835693359375
6.37,6.88,61.03608896326065,277.7610430819043
7.0,7.29,56.75647928119187,216.92707519444747
7.28,7.569999999999999,56.79866772846969,217.45634947572978
7.64,9.54,58.946108934703275,246.17414855957037
10.14,11.01,58.91060285641768,245.6697845458985
11.1,11.33,62.082284268606244,295.0638569989722
11.39,12.4,61.7499710313096,289.4540701303178
12.41,12.549999999999999,62.10716155252443,295.48815917968744
12.64,13.17,61.07220864098196,278.3411560058594
13.31,13.799999999999999,57.05529239521641,220.70376232201195
13.87,14.64,58.770601169296505,243.6911099262155
15.09,15.6,58.936912743805266,246.0434173451682
15.73,16.299999999999997,62.02230318269913,294.04333485305773
16.38,16.560000000000002,60.67545366046573,272.0348205566406
16.55,16.880000000000003,60.85295753649797,274.8383483886718
16.99,17.520000000000003,56.77387015746956,217.1450958251953
17.64,19.689999999999998,58.96899924696234,246.49985438000374
