onset,offset,midi,hz
0.29,1.1899999999999997,41.43506803385625,89.52893066406249
1.24,2.5,44.5321738823218,107.06730651855467
2.49,3.19,50.615472329735006,152.14633178710938
3.22,4.04,48.6666554565428,135.94830322265628
4.11,4.43,46.46567986289912,119.71828460693358
4.46,4.81,48.603144456255386,135.4504852294922
4.89,5.62,46.19785660415589,117.88048549921835
5.7,6.1499999999999995,43.712258104733664,102.114780244389
6.52,9.2,44.32721221069804,105.80720520019531
10.05,10.32,42.01140138226504,92.55954251697176
10.41,10.77,41.276195731934344,88.71109771728514
12.2,12.47,57.50470228864271,226.50800664369478
