onset,offset,midi,hz
0.9,1.7499999999999998,60.93823643121401,276.1955150824112
1.74,1.9399999999999997,58.76911970956852,243.67025756835938
1.99,2.1999999999999997,57.77279690136754,230.04295349121088
2.24,2.4499999999999997,59.514656414134095,254.39286804199222
2.52,2.8099999999999996,61.39576507074088,283.59208732819053
3.08,3.25,59.844005197468775,259.27874755859364
3.31,3.5,57.756292013933106,229.82374432329144
3.58,3.8699999999999997,57.41048253951823,225.27862008027853
3.86,4.1499999999999995,54.52393379815812,190.6814727783203
4.14,4.7,52.901167168007944,173.62011718749997
5.22,5.43,49.23701100660708,140.50171829570408
5.47,5.75,52.99140382539135,174.52743530273435
5.74,5.9799999999999995,49.569351128371636,143.22494506835938
6.02,6.24,53.046805306224954,175.0868377685547
6.28,6.4799999999999995,55.201537332814695,198.29270935058594
6.53,6.74,57.84468558015951,231.0001820726167
6.83,6.95,55.0833149110192,196.94322204589847
7.36,7.569999999999999,54.66485335282402,192.23992221339563
7.61,7.819999999999999,58.09163140324548,234.31881581541762
7.91,8.19,55.05999767495321,196.67814636230466
8.18,8.39,57.89395054787356,231.65846533473604
8.47,8.75,59.38019983780545,252.42477416992182
