onset,offset,midi,hz
0.09,0.5499999999999998,56.194862365229014,210.00282287597653
0.54,0.8999999999999998,56.43921660391645,212.98791503906253
1.0,1.7199999999999998,56.73486417279843,216.65640258789062
1.76,1.9199999999999997,56.87720414343681,218.44506835937494
1.97,2.4,56.750845701018314,216.8564967966122
2.46,2.6399999999999997,58.27763553219654,236.84991455078128
2.7,3.09,60.36653385649139,267.2237085313031
3.14,3.6399999999999997,62.41353560530383,300.76391601562494
3.91,4.68,56.8238923045633,217.77342054176256
4.8,5.279999999999999,56.84229036678018,218.0049743652344
5.69,6.109999999999999,56.367633460226344,212.10906982421875
6.14,6.319999999999999,57.90736217570782,231.8379974365235
6.37,6.71,60.16083507355008,264.06744384765625
6.8,7.16,62.23915097030971,297.74957275390625
7.62,8.26,52.493860262719124,169.58303833007815
8.55,8.879999999999999,59.397016668468815,252.6700932297761
8.97,9.12,61.197555603083586,280.36374956354115
9.28,9.86,52.83090736267923,172.91693115234375
10.26,10.66,59.67079960987912,256.6976623535157
10.73,10.86,61.4876237928636,285.1008169229556
10.97,11.629999999999999,52.683455399690715,171.4504241943359
12.44,13.18,54.10049018038133,186.07415771484372
13.2,13.54,56.47121485001648,213.3819427490234
13.65,13.81,58.0116695038861,233.23904418945312
13.86,14.16,59.64629813794747,256.3346252441407
14.21,14.459999999999999,57.161092983007826,222.0566749668258
14.59,14.94,56.41883419743991,212.73730468750006
15.0,17.32,52.84307122612412,173.03846740722653
