onset,offset,midi,hz
0.06,0.4699999999999998,57.256588115662666,223.28492736816403
0.55,0.9599999999999997,60.27379731963039,265.796105675447
0.96,1.2499999999999998,60.241425144949616,265.29956054687506
1.27,1.6699999999999997,61.967571344055884,293.1152038574218
1.75,2.0399999999999996,62.09153280704504,295.22152709960943
2.13,2.44,64.03492880651393,330.2932739257811
2.52,2.82,64.08149071019353,331.1828002929687
2.94,3.23,68.95619517972605,438.88809042536803
3.27,4.4399999999999995,67.06003259643455,393.3570861816408
4.51,4.83,63.84871225469637,326.7595825195312
4.89,5.9399999999999995,61.95936095931819,292.97622680664057
6.46,6.87,57.13361600523314,221.70452113847196
6.93,7.37,60.13303246457193,263.6437072753906
7.36,7.7,60.07793023020845,262.80590820312506
7.77,8.1,61.745442008443874,289.3783569335938
8.16,8.459999999999999,61.9101342632651,292.14434814453125
8.56,8.84,64.06371650376826,330.84295654296875
8.92,9.59,64.05498550452349,330.67614713105587
9.71,10.01,57.098431036628625,221.25439453125
10.15,11.67,55.01390713097506,196.1552276611328
12.81,13.27,56.96412281695429,219.54455566406247
13.33,13.77,60.103788078520466,263.19873046875
13.77,14.16,60.074143773909974,262.7484350802258
14.15,14.49,61.878765288636586,291.615478515625
14.56,14.84,61.89798620849319,291.9394226074219
14.95,15.27,64.0226796849172,330.05966186523426
15.35,15.629999999999999,63.8703697315477,327.1686096191407
15.74,16.020000000000003,69.23126812406275,445.9172058105469
16.08,17.21,66.86228362806412,388.8895566508346
17.29,17.6,63.67350807652655,323.4693901697779
17.71,18.509999999999998,61.90097200082562,291.9897766113282
19.28,19.65,61.779659713796164,289.9508765929696
19.73,20.0,64.05018368179645,330.58444213867193
20.11,20.810000000000002,57.17879128254833,222.28379821777344
20.91,21.25,62.41048582824931,300.71093749999994
21.33,21.589999999999996,64.06459319225878,330.8597106933593
21.72,22.15,57.191253267270376,222.44386291503906
22.14,22.490000000000002,54.875264497271424,194.59062854999516
22.56,24.009999999999998,56.850758358197695,218.11163330078128
