onset,offset,midi,hz
1.71,1.8199999999999998,59.48985443816071,254.0286810940715
2.45,2.82,44.890238659530496,109.30479913716127
3.62,3.94,42.8074863435822,96.91514587402341
3.93,4.359999999999999,44.69827754851352,108.09951019287111
4.35,5.38,45.0365099337087,110.23222339292882
5.37,5.84,47.43627622346032,126.62186431884768
5.97,6.68,43.63678940757906,101.67060595007584
7.51,7.74,42.61954342227631,95.86872445132552
7.73,8.03,48.327232808129146,133.3088836669922
8.14,8.4,47.75037104721217,128.9401092529297
8.45,8.74,45.07660153542144,110.48779296875
8.73,9.03,47.64002920500052,128.12091064453125
9.02,10.19,44.953397373761135,109.70429212526665
10.93,11.23,41.99304989008053,92.4614791870117
11.34,11.69,49.209232094531856,140.27645382361595
11.7,12.26,51.36216229951499,158.85205078124997
12.27,12.64,51.45828027390435,159.73644889628275
12.67,13.49,48.36661792072931,133.61250305175778
14.29,14.44,44.849856679441785,109.05013684340949
14.58,14.95,45.45810607367713,112.94958969017495
15.0,15.41,46.80425359283041,122.08263359880759
15.94,16.32,49.32874557043973,141.24818420410156
17.85,18.009999999999998,48.13818787874075,131.8611145019531
18.72,19.03,55.767932836581906,204.88739925443113
19.07,19.490000000000002,54.81144366367078,193.87460327148438
19.54,21.700000000000003,52.713391280050395,171.74714660644528
