onset,offset,midi,hz
0.19,1.0599999999999998,56.85698980143728,218.19015502929688
1.11,1.9799999999999998,57.07051921093387,220.897964477539
2.07,2.5,57.02253424229758,220.28654479980472
2.52,2.7399999999999998,58.100464491010214,234.43840026855466
2.76,3.17,59.88929037175063,259.95785002947855
3.21,3.34,61.697645652411346,288.58053553373685
3.38,3.8099999999999996,61.53000578951463,285.7996215820313
3.9,4.77,56.88074702628155,218.4897766113281
4.82,5.27,56.81405198296234,217.64967346191412
5.78,6.18,57.06536424182271,220.83219909667972
6.19,6.41,58.25730566923662,236.5719451904297
6.41,6.6899999999999995,60.09851799536163,263.11862182617193
6.69,6.83,60.13282605575064,263.6405639648437
6.87,7.08,61.941998881147924,292.6825561523438
7.07,7.49,61.759065822956586,289.60617065429693
7.6,8.16,52.854663609625405,173.1543731689453
8.59,8.77,59.81318006671775,258.81750488281244
8.76,8.94,59.712626885652575,257.318603515625
8.99,9.129999999999999,62.20139112485674,297.1008605957031
9.23,9.82,53.12057451055059,175.83448791503903
10.29,10.6,59.86032756934825,259.52331528699796
10.61,10.77,59.904796856293075,260.19079589843744
10.81,10.99,61.60254446731587,286.99963378906256
11.05,12.08,53.05726394116796,175.19264221191406
12.12,12.67,55.09180942967809,197.03987843770767
13.14,13.61,57.018564883322476,220.23604347438354
13.61,13.799999999999999,57.85645595303612,231.1572886623251
13.8,14.0,59.48031314328222,253.88871765136724
14.04,14.49,57.86779947961543,231.30879897291143
14.52,14.93,57.051017934713215,220.64927673339844
15.0,16.240000000000002,52.86409996180612,173.24877929687497
