onset,offset,midi,hz
0.28,0.6499999999999998,60.24647365640304,265.37693675020023
0.7,0.8799999999999998,60.29773133387918,266.163818359375
0.96,1.1499999999999997,64.51172712361478,339.51628702930435
1.21,1.3699999999999999,66.86152961996368,388.87261962890636
1.42,1.6499999999999997,67.08544480800164,393.9349060058594
1.74,1.9899999999999998,67.09590405615653,394.17297363281267
1.98,2.15,67.06499062611996,393.46975467986346
2.22,2.38,69.07253413540948,441.8473510742188
2.73,2.88,69.12890950295608,443.2885142626796
2.92,3.15,72.13280200796092,527.2803955078125
3.2,4.09,67.25456773952598,397.8020843350244
4.17,4.37,64.51427168256402,339.56619262695307
4.76,4.8999999999999995,64.89647570628448,347.1461486816407
4.96,5.17,68.684544484304,432.05517578125
5.26,5.37,64.15192262138827,332.5328979492188
5.46,5.63,64.06752155292666,330.9156799316406
5.74,6.16,64.03812767210306,330.35430908203136
6.22,6.37,62.2286544772555,297.56910154200597
6.47,6.63,61.98541198654201,293.41741943359375
6.72,6.87,61.98492360026318,293.40914215759886
6.95,7.14,62.07749838563885,294.9822998046874
7.24,7.95,67.2832716633083,398.4621887207033
