onset,offset,midi,hz
0.25,0.8099999999999998,58.16940443445411,235.37382507324216
0.86,1.1599999999999997,55.883159756680556,206.2556304931641
1.18,1.4599999999999997,54.583151392619484,191.33482360839844
1.5,1.9999999999999998,53.077115547886144,175.39364624023435
2.05,2.5999999999999996,58.333387799879574,237.61389011482387
2.65,3.1199999999999997,54.87752814542068,194.61607360839844
3.18,3.4099999999999997,51.83667849366926,163.26626586914062
3.52,4.29,46.00385283470135,116.56687927246094
4.59,4.83,45.90029164995046,115.87166595458989
4.91,5.41,47.67711090586089,128.3956298828125
5.51,6.02,51.28683923003774,158.16241367306907
6.06,6.609999999999999,52.90103627842831,173.61880454128314
6.65,6.89,54.736559271591176,193.03781127929688
6.93,8.51,54.783943129997965,193.5668792724609
9.6,10.07,58.310274933939944,237.29687500000006
10.11,10.35,56.235198131722534,210.49267578124994
10.38,10.629999999999999,54.39095890196559,189.22247192071163
10.66,11.12,52.883188761785014,173.43991088867188
11.16,11.66,57.52345277863,226.75346374511724
11.71,12.26,54.39921611752338,189.31274414062506
12.33,12.48,51.506944676833626,160.18609431846266
12.61,12.84,46.84293527854463,122.35571289062499
12.83,13.07,47.828848310901115,129.5259246826172
13.45,13.67,48.44567340352995,134.22402954101562
13.75,13.99,46.89110446682875,122.69662475585935
14.05,14.54,47.98768102921973,130.7197330916533
14.62,15.15,57.69952331801231,229.07136616683937
15.2,15.79,50.068685923895494,147.4160919189453
15.78,15.97,50.79293928122651,153.71398878275392
16.06,16.380000000000003,50.495631700691845,151.09677124023432
16.37,17.049999999999997,50.78880484864119,153.67728408388245
