onset,offset,midi,hz
0.32,0.5199999999999998,48.14100036845448,131.88253784179688
0.57,0.7399999999999998,48.66665050551127,135.94826434378604
0.79,0.9699999999999998,48.84049826165333,137.32031249999997
1.03,1.2699999999999998,52.80686146369476,172.6769256591797
1.26,1.4599999999999997,54.61442234197649,191.6807403564453
1.51,1.7699999999999998,54.88132156934384,194.65872192382815
1.76,2.2699999999999996,54.84218835323628,194.21920776367185
2.29,2.48,56.80528460372882,217.53947841770986
2.52,2.75,56.65013774452752,215.59867858886716
2.78,2.9699999999999998,56.865497802340045,218.29740905761724
3.01,3.1999999999999997,59.68165789836566,256.8587134575782
3.27,3.9899999999999998,55.113406909953525,197.28584289550784
4.27,4.46,52.42628675518583,168.92241212594215
4.49,4.74,52.821390226005384,172.8218994140625
4.78,4.9799999999999995,52.948379201486944,174.09423828124997
5.02,5.2299999999999995,56.84915607557799,218.0914476818813
5.29,5.47,51.87182788651737,163.59808349609378
5.52,5.8,51.821307112640476,163.12136840820312
5.79,6.21,51.85649900935857,163.45329284667972
6.31,6.55,49.848335794393606,145.55168151855472
6.54,6.7299999999999995,50.09426895256177,147.63409467865853
6.78,7.04,50.057753241928665,147.32302856445315
7.03,7.24,51.81793348937779,163.08958435058597
7.3,7.95,48.045742838722596,131.15887451171878
