onset,offset,midi,hz
1.12,1.3699999999999999,47.02100136468239,123.62069697742629
1.78,2.0399999999999996,44.39946332782536,106.24970245361331
4.31,4.42,52.15781936445638,166.32309050853632
5.52,5.7299999999999995,51.665017641311834,161.65539550781253
5.78,6.02,55.05104336321568,196.57644653320307
6.06,6.33,52.09530822005787,165.72361647707956
6.37,6.64,50.240387691975016,148.8854217529297
6.68,6.96,49.817861811368125,145.29570007324222
7.01,7.319999999999999,48.376044146534866,133.68527221679688
7.31,7.67,47.202613827130676,124.9243469238281
7.66,8.49,44.86307628877897,109.13343873706077
8.59,8.879999999999999,43.09132899169954,98.51720521164627
9.15,9.43,40.11208832697916,82.94216156005861
10.26,10.459999999999999,44.1534211667489,104.75036621093751
10.54,10.77,44.99184617754058,109.94820404052736
10.8,11.09,47.05047678232201,123.83134875601786
11.08,11.43,47.08950412798548,124.11081762792757
11.42,12.01,44.854441730348086,109.07902182552205
12.66,12.98,44.47477618955265,106.71292114257811
12.97,13.25,44.62699664794746,107.65534210205078
13.3,13.51,51.87914748647693,163.6672668457031
13.57,13.879999999999999,49.840742715342564,145.48785750260112
13.91,14.65,52.00579834413599,164.86898803710938
15.18,15.5,51.80302045255979,162.94915771484375
15.49,15.74,51.87873287875496,163.66334727745294
15.78,16.049999999999997,55.0139111711221,196.1552734375
16.09,16.32,52.032096951931955,165.1196254208399
16.39,16.689999999999998,49.87140082120359,145.74572753906247
16.7,16.96,49.86503774759236,145.69216918945312
17.04,17.33,48.132482332359515,131.81766481667384
17.4,17.740000000000002,46.755028135494285,121.73600006103514
17.73,18.049999999999997,46.62651777622596,120.83569335937503
18.04,18.310000000000002,46.51797254283516,120.08044559609355
18.35,18.700000000000003,47.097620612537824,124.16901771394097
18.69,18.939999999999998,43.61833569242886,101.56229010393557
19.0,19.65,44.78593753329738,108.64825359042436
