onset,offset,midi,hz
0.15,0.3099999999999998,55.679071409597825,203.83843994140625
0.39,0.6199999999999998,53.29492719350851,177.61426510801763
0.61,0.7299999999999998,53.97858298262855,184.7684936523438
0.81,0.9399999999999998,52.305627449826765,167.74919128417972
1.01,1.2599999999999998,55.36218802312726,200.14133997887777
1.25,1.5799999999999998,55.78916031083646,205.13877540372968
2.31,2.42,46.935619678367075,123.01252047650082
2.52,2.7199999999999998,48.47819509356749,134.47640991210938
2.79,3.07,49.01048699506435,138.67529296875
3.2,3.51,58.12056271855201,234.71072233740674
3.58,3.94,56.11445754789575,209.02975463867185
4.0,4.38,55.45781130011802,201.24986267089847
4.43,5.06,56.74175340299516,216.74263546040035
5.11,5.76,55.439277636562714,201.03453063964844
5.81,6.359999999999999,48.78097305958723,136.84897339728604
7.56,7.71,54.1402502580967,186.5019927089767
7.73,8.129999999999999,53.28817283178922,177.54498291015622
8.14,8.32,51.64442848326194,161.46325683593747
8.36,9.22,53.710099706501744,181.92517089843747
9.65,10.07,54.0100708559044,185.10485839843744
10.06,10.22,56.01084128044063,207.78242492675776
10.28,11.0,56.69929044241995,216.21166992187503
10.99,11.29,58.66253541715346,242.1746978759766
11.38,11.83,56.67949100682508,215.96453857421872
11.82,12.48,55.9515965620226,207.07258605957028
12.59,12.72,53.278004047977745,177.4407285820228
