onset,offset,midi,hz
0.19,0.5699999999999998,60.180804957161925,264.3722229003906
0.56,0.8099999999999998,54.785871216194124,193.58843813744792
0.89,1.1799999999999997,59.37044064268585,252.28251908819527
1.22,1.4699999999999998,63.54176395510703,321.01718252090774
1.54,1.7999999999999998,67.05255913724409,393.1873168945313
1.86,2.15,71.88451195410974,519.7722167715892
2.21,2.4699999999999998,67.20568663546298,396.68048095703114
2.54,2.8,64.24034551957644,334.23565673828114
2.85,3.2899999999999996,62.43968610815082,301.21856689453125
3.34,3.48,67.73320165942637,408.9535522460938
3.53,3.7699999999999996,61.93964843948825,292.64282226562506
3.82,4.109999999999999,64.0453789109508,330.492706298828
4.17,4.97,60.27099083429869,265.7530212402344
5.47,6.069999999999999,72.02961861002638,524.1470947265624
6.16,6.77,66.5507071170162,381.9531748736927
6.76,7.01,64.22495279537199,333.938613666813
7.09,7.35,69.15339168478465,443.91583251953125
7.43,7.79,67.04468587953701,393.0085449218749
8.05,8.31,63.78797286671633,325.6151733398438
8.39,8.629999999999999,59.908041372882735,260.23956298828125
8.72,8.95,61.92058474952917,292.320752493899
9.05,9.32,69.07803123505927,441.9876708984377
9.39,10.17,67.04525183056634,393.0213928222657
10.68,11.25,72.05234576984658,524.8356323242185
11.33,12.01,66.63411183568115,383.79772949218744
12.0,12.23,68.67274992563955,431.76092529296864
12.32,12.59,66.58964291371751,382.8131618314029
12.66,13.03,63.940517329560606,328.49694824218744
13.27,13.549999999999999,67.15616183871089,395.54733276367193
13.61,13.879999999999999,69.05854260802656,441.4904021193351
13.94,14.2,64.22928489848547,334.02218627929693
14.27,14.62,62.129565976729324,295.8708069011636
14.61,15.59,59.91427591811249,260.33329771502457
