onset,offset,midi,hz
0.32,0.47999999999999976,69.94386207563416,464.6546020507813
0.52,0.8299999999999997,69.02526870056013,440.64268295547726
1.23,1.7799999999999998,63.845301921032075,326.6952209472656
1.84,2.0599999999999996,60.80349453091256,274.0542297363282
2.09,2.3499999999999996,64.0660159200767,330.8869018554688
2.41,2.59,67.7975121406544,410.47552490234375
2.63,2.76,69.30575553536438,447.8399253980868
3.21,3.4099999999999997,64.25279074219401,334.4760131835938
3.54,3.8699999999999997,67.08658805794576,393.9609210285072
4.1,4.38,67.11569644515583,394.62387084960943
4.37,4.49,67.0304261442074,392.68496704101574
4.65,4.81,72.05815925813408,525.0119018554686
4.9,5.12,72.04316663009493,524.5574340820314
5.76,5.88,71.827573589847,518.0655517578127
6.01,6.39,68.86004536785182,436.4573364257814
6.44,6.68,67.09688784688792,394.19537353515625
6.82,7.069999999999999,64.09661856039754,331.47232055664057
7.26,7.42,58.63224782877042,241.75138854980463
7.41,7.529999999999999,58.96867082487759,246.4951782226563
7.65,8.01,63.635467039507134,322.75939941406244
8.08,8.42,62.08565115731084,295.1212463378906
8.41,9.03,62.06679887566284,294.800048828125
9.02,9.77,59.96218855403585,261.0547790527344
