onset,offset,midi,hz
0.07,0.9299999999999998,60.96097214818382,276.55847167968744
1.0,1.7699999999999998,62.91442268323843,309.5928344726562
1.87,2.25,65.89359865375364,367.7274169921875
2.32,2.65,64.0613884672259,330.79847020046896
2.76,3.9299999999999997,58.67990700029239,242.41782325141284
4.04,4.859999999999999,53.65786753319942,181.37712097167963
4.91,5.26,51.88806713601671,163.7516130841176
5.35,5.6899999999999995,58.85317667918753,244.8562316894531
5.76,6.13,57.07545147394191,220.96090698242193
6.21,7.359999999999999,59.86177291775909,259.5449829101563
7.87,8.26,62.05539887009604,294.6059898017815
8.32,8.72,59.850850495235086,259.3812866210937
8.81,9.67,58.86303033037382,244.9956359863281
9.76,10.08,56.86444012799042,218.28407287597653
10.13,10.53,54.71000850521,192.74198913574224
10.6,11.39,58.96647801711797,246.46395874023438
11.47,12.26,57.05557873562525,220.7074127197266
12.34,14.93,52.04377542552893,165.23104858398435
