onset,offset,midi,hz
0.81,1.1899999999999997,48.04632892804699,131.1633148193359
1.24,1.7699999999999998,49.53991702228511,142.98164367675778
1.76,2.19,51.82920221697779,163.19577509665072
2.25,2.63,56.271589588823076,210.9356079101563
2.73,3.13,54.69037774700787,192.52355957031247
3.21,3.4099999999999997,51.39768500456812,159.1783294677734
3.44,4.47,54.542056098208384,190.8811798095703
5.06,5.22,54.55722419577965,191.04849243164065
5.24,5.46,56.44956863344453,213.1153106689453
5.5,5.88,59.62265976670214,255.98486328125003
5.96,6.66,56.68402355022312,216.02108764648438
6.83,7.27,54.59884634483657,191.5083618164063
7.31,7.71,51.62916703249546,161.32098388671878
7.75,7.95,54.37726665821727,189.07287597656247
8.0,8.58,51.66682489079203,161.6722717285156
9.0,9.16,47.79378886916811,129.26388549804688
9.2,9.58,44.70991309425786,108.1721878051758
9.64,9.85,50.074718942493945,147.46747255149995
9.88,10.66,49.37468825782025,141.623519897461
10.85,11.02,47.874498904251865,129.867919921875
11.04,11.52,47.35441030034808,126.0245132446289
11.51,11.89,44.362753208117795,106.02464294433594
11.95,12.35,47.31463855669281,125.73532867431642
12.39,12.65,49.48039028934313,142.49085998535153
12.64,13.58,49.678794742135224,144.13323974609378
13.57,14.31,47.8553931757219,129.72467801868055
