onset,offset,midi,hz
1.0,1.8099999999999998,61.748087531175614,289.4225806200242
1.87,2.36,65.67393628621545,363.09109497070307
2.38,2.5199999999999996,67.02287393590596,392.5137023925782
2.56,3.2899999999999996,68.90405357888051,437.5682284166795
3.59,3.8899999999999997,68.87637575396298,436.8692321777344
3.89,4.16,70.900378166161,491.04946899414045
4.21,4.51,74.04675264750638,588.9177856445312
4.54,4.89,72.772206467858,547.1187744140625
4.88,5.1899999999999995,70.87152697314484,490.2318115234376
5.22,6.1,68.61094622471333,430.22232055664057
6.61,7.08,61.488810330703615,285.12035757954163
7.07,7.31,61.37894426867054,283.3166809082031
7.33,7.76,65.55287695131717,360.56097832443754
7.8,7.97,66.74981734958405,386.3713989257813
7.99,8.65,68.78515473889216,434.57336425781233
9.0,9.299999999999999,68.760154337688,433.9462585449219
9.33,9.76,70.56021392387312,481.4951782226562
9.65,9.89,69.08266618835843,442.1060180664063
10.0,10.33,66.94134291868978,390.6695378711917
10.34,10.629999999999999,65.9990500446962,369.97412109374994
10.7,10.84,63.92845740747411,328.2681941886609
