onset,offset,midi,hz
0.28,0.5199999999999998,44.992206568969166,109.95049285888672
0.51,0.8099999999999998,47.87107923128484,129.84226989746097
0.8,1.2899999999999998,49.72316090682601,144.50308227539065
1.3,1.6799999999999997,51.49368091191642,160.06341552734378
2.32,2.82,49.47057661214497,142.41011047363284
3.06,3.2899999999999996,43.41487380338217,100.37567392242578
3.28,3.57,47.46686322341192,126.84577432796824
3.61,4.14,46.28816878915252,118.49703187774244
4.13,4.56,42.96170521800623,97.78232574462886
4.68,5.0,40.60838999228622,85.35431671142577
4.99,5.39,42.87459191255262,97.29153442382812
5.38,5.77,45.037653104245074,110.23950250060317
6.26,6.47,44.65051022085045,107.80165863037105
6.46,6.71,46.901000204098125,122.76677821894131
6.73,7.24,49.80655303417656,145.20082092285156
7.25,8.129999999999999,45.815096761955004,115.30285644531253
8.16,9.129999999999999,49.808472300172376,145.21691894531247
9.15,9.34,54.71410094824264,192.78755656484526
9.33,9.5,54.54285737258894,190.89001464843753
9.53,10.49,51.86062940088996,163.4922943115234
