onset,offset,midi,hz
1.31,1.5199999999999998,48.35526076344924,133.5248799725091
1.51,1.7199999999999998,48.920656575146914,137.95759703010899
1.71,1.9499999999999997,47.77545817792981,129.1270904541016
2.05,2.7399999999999998,49.72766109159603,144.54064941406253
2.79,3.13,53.44504266240953,179.16105651855466
3.25,3.44,52.099895295940506,165.767532406479
3.43,3.5799999999999996,51.8350765963251,163.25115966796875
3.74,4.71,46.32769040458414,118.76785278320314
5.18,5.72,42.529894040821645,95.3735656738281
6.29,6.64,46.14822573524554,117.54303067404166
6.8,7.109999999999999,44.89383776157049,109.32752512391755
7.18,8.36,48.076498804959996,131.39208984375
8.79,9.2,51.047461469143755,155.9905514883012
9.37,9.56,47.716658873188486,128.68926957839346
9.55,9.67,47.317924152004366,125.75919342041013
9.79,10.62,46.647342566598155,120.98113250732423
10.75,11.06,45.070243077039976,110.44722057839027
11.31,11.459999999999999,43.22038967025451,99.25437927246095
11.57,12.29,46.47962961800801,119.81478881835939
12.42,13.2,45.01277008530791,110.08116912841795
13.28,13.85,52.00378469665262,164.84981277212782
13.85,15.22,51.90263518228031,163.88946533203128
