onset,offset,midi,hz
0.97,1.4299999999999997,71.60695864805143,511.50561523437517
1.47,1.7199999999999998,71.62198147090986,511.9496680320756
1.78,2.0199999999999996,69.81744722629539,461.2740478515627
2.08,2.3099999999999996,67.67795555677873,407.65060424804693
2.4,2.8499999999999996,69.95811737853083,465.03736485073637
3.34,3.8899999999999997,70.08532945105814,468.4670715332031
3.95,4.18,70.0656404013069,467.93459422295854
4.27,4.5,67.97675821777813,414.7475259449237
4.57,4.779999999999999,66.73464194695121,386.0328674316406
4.87,5.21,67.91996442388078,413.38916015624994
5.79,6.0,68.26068945483617,421.60568237304693
6.08,6.319999999999999,68.10090716877002,417.7324218749999
6.4,6.63,67.07071849861538,393.59995760991507
6.7,6.95,68.26688637322496,421.7566223144532
7.03,7.27,67.15983060486855,395.63116455078114
7.35,8.01,64.91217638148659,347.46112060546864
8.44,8.93,71.81690508037445,517.7463988026535
8.98,9.23,71.92214734027523,520.9033813476562
9.29,9.53,70.11275464989399,469.209777832031
9.6,9.81,67.95366652811938,414.1946927323626
9.91,10.2,70.18030436598971,471.0441284179687
10.81,11.37,70.04569882934688,467.39590454101574
11.44,11.68,69.96664245211232,465.2664184570312
11.75,11.99,67.74034960703653,409.1224365234375
12.05,12.28,69.96681959614163,465.2711791992185
12.35,12.73,71.94851825264223,521.6974487304685
13.3,13.51,67.80132543987193,410.5659481699502
13.6,13.81,68.26180571307742,421.6328673738468
13.89,14.17,70.25816880931173,473.16748046875017
14.24,14.47,68.10672958276153,417.8729355242395
14.56,14.78,69.90719011950146,463.67138671875
14.87,14.99,71.90726269795215,520.4557163784664
