onset,offset,midi,hz
0.37,0.5199999999999998,66.35216944633447,377.59796187230046
0.6,0.8799999999999998,68.5540522547591,428.810791015625
1.32,1.7799999999999998,64.27368225721546,334.87988281249994
1.83,2.0399999999999996,62.58625072503089,303.77947936370026
2.1,2.32,64.5009060197269,339.3041381835938
2.4,2.59,69.91557580910809,463.896032609923
2.68,3.1199999999999997,69.07219574014698,441.83871459960943
3.2,3.4699999999999998,63.987192353380465,329.3837890625
3.46,3.9899999999999998,67.2305516127183,397.2506255750654
3.98,4.17,67.30640918285253,398.99507970668725
4.57,4.77,71.81987023799185,517.8350830078127
4.83,5.08,72.17471390618707,528.5584488304669
5.64,5.85,71.94029706607293,521.4497668031863
5.92,6.37,68.79407601338715,434.79736328124994
6.44,6.72,67.13180299934366,394.99118041992176
6.71,7.1,64.13146575977038,332.1401976103411
7.16,7.27,67.74408588596424,409.21074119251216
7.36,7.62,60.42839279915672,268.1802368164063
7.65,7.87,63.941282876564685,328.51147460937506
7.93,8.83,62.06015404025595,294.68692016601557
8.9,9.77,59.83129143387042,259.0884094238281
