onset,offset,midi,hz
0.32,0.5499999999999998,70.83274583700882,489.1348790465077
0.59,1.1099999999999999,69.22780099962625,445.827911376953
1.16,1.3999999999999997,63.88628652285974,327.46954345703125
1.47,1.7299999999999998,70.53637576571563,480.8326416015626
1.78,2.3099999999999996,69.23967677124594,446.1338415214431
2.38,2.6599999999999997,63.8925759237974,327.5885314941406
2.7,2.9699999999999998,67.20776424321825,396.72808837890625
3.01,3.3,69.11306260509028,442.88293457031244
3.32,3.59,69.06499998202752,441.6551054642321
3.63,3.92,65.87993697786675,367.4373469634458
3.96,5.1,64.09114905694106,331.3676147460937
5.16,5.47,71.07658156716529,496.0728454589842
5.52,6.09,69.14953156664215,443.81686400989463
6.18,6.41,64.27166903035136,334.84094238281244
6.5,6.75,71.06355245709597,495.69964599609364
6.81,7.33,69.08869765756913,442.26007080078125
7.4,7.66,64.34105328528251,336.1856079101562
7.72,7.9799999999999995,67.18889947793362,396.2960205078124
8.02,8.28,68.89808580901708,437.4174194335936
8.32,8.58,69.07306024918319,441.86077880859364
8.62,8.89,65.88434629442514,367.5309422757569
8.94,10.01,64.07167693106423,330.9951171875
