onset,offset,midi,hz
0.18,0.3099999999999998,58.52832695078533,240.30457295711508
0.37,0.7499999999999998,40.72746999247549,85.94343566894534
0.81,1.0199999999999998,40.567917354972764,85.15500920107
1.25,1.3599999999999999,39.57641087632754,80.41506814201463
1.44,1.5599999999999998,38.716126958446914,76.5167465209961
1.79,2.03,38.7639058599249,76.72821044921874
2.08,2.38,40.145423179570955,83.10202026367192
2.37,2.6999999999999997,42.650335299525665,96.03938911453125
2.69,3.2699999999999996,47.13395415893828,124.42988586425776
3.28,3.5999999999999996,47.532329519761674,127.32634735107425
3.74,3.9299999999999997,46.17170949285527,117.70258305020182
3.92,4.81,44.074673915032314,104.27497863769531
5.14,5.75,42.45062035564643,94.9378458308575
5.74,6.109999999999999,42.838135902447576,97.08687524870143
6.18,6.42,44.522689516043584,107.0086669921875
6.41,7.01,42.872987158760864,97.28251647949216
7.0,7.24,39.49442686730034,80.03515625
7.43,7.569999999999999,38.09755736763197,73.83106994628905
7.62,8.23,38.189298177210524,74.22335083537622
8.34,8.549999999999999,38.20407277379895,74.28672113099375
8.72,9.4,38.6817969396023,76.36516571044923
10.21,10.78,40.05075741593369,82.64884948730469
10.77,11.049999999999999,40.58973146050873,85.26237487792969
11.23,11.41,38.9951342003538,77.75988769531249
11.4,11.64,38.01419242864462,73.47640228271484
11.75,11.959999999999999,37.85652968922443,72.81029356627548
12.01,12.33,39.285802091075546,79.07646942138673
12.32,12.62,43.89576175597748,103.20291137695314
12.61,13.11,47.65334977790847,128.2195281982422
13.1,13.28,47.53435950528909,127.34127807617188
13.27,13.65,47.4302594650727,126.57786560058591
13.74,13.93,45.78597351043028,115.10905415590248
13.92,14.6,44.76251491431129,108.50135803222655
15.18,15.72,49.068954921921055,139.14442443847653
15.75,16.009999999999998,46.86487834389207,122.51089477539061
16.15,16.409999999999997,44.327324560346,105.80789184570312
16.4,16.630000000000003,42.51112542519,95.27022552490234
16.75,16.950000000000003,40.51494070621182,84.89482879638673
17.02,17.25,39.69316871459617,80.95923614501953
17.39,17.58,38.49363866971388,75.539688840712
17.67,17.770000000000003,44.08303322881352,104.32534027099607
17.93,18.03,61.328128386435175,282.4862976074219
18.28,18.880000000000003,47.42632193138026,126.54907989501956
18.9,19.380000000000003,47.61149142313336,127.90988922119139
