onset,offset,midi,hz
1.4,1.8199999999999998,58.08858506371777,234.27758789062494
1.81,2.0599999999999996,58.31010292620552,237.29451733524022
2.16,2.32,61.265213678745596,281.4615783691406
2.5,2.65,61.48847886608307,285.1148986754457
3.75,4.21,60.497525771888206,269.2532958984375
4.35,4.569999999999999,56.484843501146415,213.5499877929687
4.57,4.819999999999999,56.652683186400466,215.6303804983359
5.0,5.279999999999999,58.81221793217841,244.27761840820312
5.27,5.6899999999999995,58.297570576978565,237.12280273437503
6.3,6.76,58.34870871447301,237.82426452636722
6.89,7.58,61.4332185976058,284.2062747318072
7.49,7.819999999999999,60.966382666742874,276.6449162934245
7.72,8.01,60.45305798553069,268.56259007557264
8.12,8.64,56.09983082568101,208.8532257080078
8.71,8.83,58.820554711556234,244.39527893066406
8.88,9.27,58.630855580051474,241.7319478203524
9.33,10.61,58.6283912082486,241.69754028320307
11.24,11.39,59.446924317214105,253.3995361328125
11.56,12.17,58.708574225078735,242.8195715390065
12.16,12.51,61.05207278052097,278.01760757597316
12.5,12.76,61.15629295561435,279.6963195800781
12.75,13.23,61.37697678633406,283.28448486328125
13.86,14.16,60.44096902252202,268.37512207031256
14.34,14.86,56.854448331252485,218.1581268310547
14.94,15.45,58.5072072363033,240.0115987300154
15.46,15.68,58.1284214935254,234.8172912597656
16.13,16.33,58.21415527398001,235.98303222656244
16.33,16.67,58.396431047576975,238.48074340820312
16.78,16.909999999999997,61.09520808901973,278.7111780237782
17.53,17.839999999999996,60.65733757981309,271.7503051757812
17.97,18.14,56.26599443429314,210.86744689941403
18.39,18.589999999999996,56.66264684790096,215.75451660156256
18.74,19.560000000000002,58.47432630786618,239.55618286132807
19.55,19.880000000000003,58.44638489997836,239.16986083984372
