onset,offset,midi,hz
1.01,1.1899999999999997,45.436397128972956,112.80804443359376
1.24,1.4799999999999998,45.874678428237615,115.70036315917969
1.58,1.8599999999999999,47.05540228172037,123.86658477783203
1.85,2.0799999999999996,46.19618339399267,117.8690930883894
2.16,2.75,44.26479425293346,105.42641448974608
3.35,3.5799999999999996,44.729198638110624,108.29275624424949
3.65,3.84,44.967251871086404,109.79212000429025
3.96,4.2,50.95391969369738,155.14997863769528
4.27,4.52,49.48320985813341,142.51406860351565
4.6,4.72,52.29467622901788,167.64311218261716
5.86,6.08,51.10661687306583,156.5244750976563
6.14,6.37,51.783536274753345,162.76586970586405
6.45,6.67,55.182781804656244,198.07800292968747
6.76,7.0,51.61287101456669,161.16920471191406
7.07,7.279999999999999,50.367026853556794,149.97850643863686
7.38,7.779999999999999,49.889297338045274,145.89646911621094
7.77,7.96,47.85657063045471,129.73350121220395
8.02,8.4,46.1954530138359,117.86412048339844
8.39,9.01,44.466971728065204,106.66482543945315
9.37,9.57,42.73745696089252,96.52391052246094
9.65,9.93,40.8064744138279,86.33653259277345
10.93,11.15,45.3912589702916,112.51430511474612
11.21,11.43,44.87974106636162,109.23854064941403
11.59,11.81,47.111412276711484,124.26797485351564
11.8,12.16,46.76293050375446,121.79158020019534
12.15,12.879999999999999,44.85088916162975,109.056640625
13.36,13.56,45.106382071344605,110.67801666259763
13.65,13.97,45.5269637002541,113.39972686767578
13.96,14.18,51.76592931884741,162.60041809082034
14.27,14.62,49.81044493481127,145.23346646212065
14.61,15.37,51.64715232718357,161.48866271972656
15.84,16.159999999999997,51.42531446741786,159.43257141113278
16.15,16.39,52.09731188903997,165.7427978515625
16.47,16.79,54.800376157497055,193.75070190429688
16.78,17.04,51.25285049761398,157.8522033691406
17.07,17.22,49.99884200372549,146.82256289105266
17.22,17.42,49.92939085830477,146.23474121093747
17.41,17.78,49.73445146977918,144.59735336931072
17.77,18.07,49.46952296163295,142.4014434814453
18.06,18.380000000000003,47.327715266766766,125.83033752441406
18.37,18.689999999999998,46.41133871314723,119.34309387207028
18.68,18.85,44.653794930962164,107.82211402704694
19.0,19.240000000000002,44.45502299792873,106.59123229980467
19.31,19.54,42.690180357932164,96.2606822492438
19.66,20.009999999999998,45.15833966138168,111.01068115234376
