onset,offset,midi,hz
1.15,1.4299999999999997,62.02749869241663,294.13159179687506
1.47,1.8199999999999998,62.217567758002126,297.3786010742187
2.11,2.38,57.1370090848615,221.74797770160845
2.41,2.69,61.591145693856916,286.81072998046875
2.73,3.11,61.84984756071691,291.12878417968756
3.38,3.6199999999999997,64.73354104550594,343.8943176269531
3.66,3.9299999999999997,63.68517429082473,323.6874389648437
3.98,4.27,61.92541692826126,292.40235574537655
4.3,4.56,62.00256691060433,293.7083129882813
4.6,4.89,60.07296195338261,262.7304992675781
4.92,5.17,62.04921347331148,294.500751029944
5.18,5.79,62.0690013079069,294.83755493164057
6.2,6.46,61.90710664030862,292.09326171874994
6.52,6.88,62.12998631983508,295.8779907226562
7.15,7.42,56.41912050127604,212.74082287212028
7.45,7.7299999999999995,59.869646877235766,259.66305541992193
7.77,8.11,59.98102017299666,261.3388977050781
8.38,8.62,62.14668290051748,296.1634826660156
8.67,8.95,58.86615911500234,245.03991699218756
8.99,9.27,57.200300107460095,222.56013488769528
9.31,9.56,57.03776848195325,220.48047438352805
9.64,9.92,54.919704402758285,195.09077453613276
