onset,offset,midi,hz
3.06,3.4699999999999998,56.192127929922094,209.96965614231644
3.5,3.88,60.19336456109398,264.5640869140625
3.91,4.29,62.45762351409151,301.5308227539062
4.34,4.54,64.61754855229384,341.5979309082032
4.61,5.77,56.93028346387611,219.11584472656241
5.82,6.18,62.291199580976986,298.6460876464843
6.21,6.3999999999999995,64.51839623650804,339.6471017293454
6.46,7.05,57.44272097148912,225.69851684570318
7.13,7.51,66.94038349617901,390.64788818359375
7.59,8.08,63.849295938171906,326.7705993652344
8.07,8.79,63.94987044412438,328.67446899414057
8.79,9.01,63.91973169758823,328.102783203125
9.02,9.48,63.94152411335395,328.5160522460938
10.01,10.64,56.8644086584256,218.28367608973377
10.67,11.14,60.24541953200748,265.36077880859375
11.17,11.57,62.38384420343854,300.24853515625
11.62,11.799999999999999,64.31158533070436,335.61386108398443
11.86,12.75,57.01314182292755,220.16706572290485
13.14,13.47,62.8831153304449,309.03347778320307
13.51,13.68,64.0558576754765,330.69280654203527
13.76,14.379999999999999,55.242668038574536,198.7643737792968
14.45,14.81,51.83692442841914,163.2685852050781
14.86,16.299999999999997,57.07948591693264,221.01240539550776
16.29,16.61,57.07472457655583,220.9516296386719
16.85,17.14,57.147857748285226,221.88697814941406
