onset,offset,midi,hz
0.19,1.1499999999999997,61.03967242527178,277.81854248046875
1.3,1.5999999999999999,59.09452754353424,248.29367065429685
1.65,1.9199999999999997,61.23879772666342,281.0324390469409
2.03,2.3299999999999996,64.07409179630909,331.0412902832031
2.48,2.78,60.96698114853262,276.65447998046875
3.02,3.15,58.80354372228655,244.1552557160561
3.23,3.88,55.91190829866423,206.59841918945315
3.92,4.24,58.67005924515068,242.27996826171875
4.32,4.609999999999999,55.40389558905329,200.62408644427168
4.69,5.47,53.92452712851974,184.1924743652344
5.81,6.08,55.85516717901833,205.92240220772453
6.16,6.8999999999999995,58.898758828504164,245.5017700195312
7.25,7.55,55.66444557005565,203.66630554199213
7.67,8.0,53.637681127139146,181.16575622558594
8.02,8.43,56.14847919460199,209.44093698149456
8.49,8.74,51.41175596004608,159.30775747045666
8.82,9.17,50.308768305026774,149.47465515136722
9.16,9.77,48.73254012164117,136.46666025776562
9.88,10.19,52.09741389366957,165.74377441406247
10.25,10.66,51.03179692754924,155.84947204589844
10.65,11.68,48.83148476401739,137.24883665529126
